GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,#NOTE - CENSUS BLOCK IS THE LAST 6 of GEO.id
1400000US36067005200,36067005200,"Census Tract 52, Onondaga County, New York",25329,5686,
1400000US36067005300,36067005300,"Census Tract 53, Onondaga County, New York",20550,5449,
1400000US36067005400,36067005400,"Census Tract 54, Onondaga County, New York",28929,10104,
1400000US36067005500,36067005500,"Census Tract 55, Onondaga County, New York",27540,3124,
1400000US36067005601,36067005601,"Census Tract 56.01, Onondaga County, New York",80000,7733,
1400000US36067005602,36067005602,"Census Tract 56.02, Onondaga County, New York",12448,9559,
1400000US36067005700,36067005700,"Census Tract 57, Onondaga County, New York",35662,13794,
1400000US36067005800,36067005800,"Census Tract 58, Onondaga County, New York",28090,7766,
1400000US36067005900,36067005900,"Census Tract 59, Onondaga County, New York",34500,9532,
1400000US36067006000,36067006000,"Census Tract 60, Onondaga County, New York",34870,9204,
1400000US36067006101,36067006101,"Census Tract 61.01, Onondaga County, New York",24886,10338,
1400000US36067006102,36067006102,"Census Tract 61.02, Onondaga County, New York",23773,4454,
1400000US36067006103,36067006103,"Census Tract 61.03, Onondaga County, New York",61304,2361,
1400000US36067010100,36067010100,"Census Tract 101, Onondaga County, New York",73333,10782,
1400000US36067010200,36067010200,"Census Tract 102, Onondaga County, New York",70645,11746,
1400000US36067010301,36067010301,"Census Tract 103.01, Onondaga County, New York",59513,4323,
1400000US36067010321,36067010321,"Census Tract 103.21, Onondaga County, New York",98750,16394,
1400000US36067010322,36067010322,"Census Tract 103.22, Onondaga County, New York",78903,15554,
1400000US36067010400,36067010400,"Census Tract 104, Onondaga County, New York",66466,8933,
1400000US36067010500,36067010500,"Census Tract 105, Onondaga County, New York",70192,7297,
1400000US36067010600,36067010600,"Census Tract 106, Onondaga County, New York",55352,8201,
1400000US36067010700,36067010700,"Census Tract 107, Onondaga County, New York",41944,10098,
1400000US36067010800,36067010800,"Census Tract 108, Onondaga County, New York",45348,5465,
1400000US36067010900,36067010900,"Census Tract 109, Onondaga County, New York",55035,9450,
1400000US36067011011,36067011011,"Census Tract 110.11, Onondaga County, New York",53081,9359,
1400000US36067011012,36067011012,"Census Tract 110.12, Onondaga County, New York",59923,6754,
1400000US36067011021,36067011021,"Census Tract 110.21, Onondaga County, New York",75959,10255,
1400000US36067011022,36067011022,"Census Tract 110.22, Onondaga County, New York",63679,9114,
1400000US36067011101,36067011101,"Census Tract 111.01, Onondaga County, New York",70205,9426,
1400000US36067011102,36067011102,"Census Tract 111.02, Onondaga County, New York",42312,7348,
1400000US36067011201,36067011201,"Census Tract 112.01, Onondaga County, New York",58537,11079,
1400000US36067011202,36067011202,"Census Tract 112.02, Onondaga County, New York",80281,3940,
1400000US36067011231,36067011231,"Census Tract 112.31, Onondaga County, New York",70407,10759,
1400000US36067011232,36067011232,"Census Tract 112.32, Onondaga County, New York",84745,5195,
1400000US36067011241,36067011241,"Census Tract 112.41, Onondaga County, New York",93438,21346,
1400000US36067011242,36067011242,"Census Tract 112.42, Onondaga County, New York",72296,11902,
1400000US36067011300,36067011300,"Census Tract 113, Onondaga County, New York",59762,12617,
1400000US36067011401,36067011401,"Census Tract 114.01, Onondaga County, New York",82378,13838,
1400000US36067011402,36067011402,"Census Tract 114.02, Onondaga County, New York",70455,8375,
1400000US36067011500,36067011500,"Census Tract 115, Onondaga County, New York",92222,14279,
1400000US36067011600,36067011600,"Census Tract 116, Onondaga County, New York",66915,10319,
1400000US36067011700,36067011700,"Census Tract 117, Onondaga County, New York",39728,12956,
1400000US36067011800,36067011800,"Census Tract 118, Onondaga County, New York",53869,3191,
1400000US36067011900,36067011900,"Census Tract 119, Onondaga County, New York",76927,6065,
1400000US36067012000,36067012000,"Census Tract 120, Onondaga County, New York",61464,4403,
1400000US36067012100,36067012100,"Census Tract 121, Onondaga County, New York",85107,7866,
1400000US36067012200,36067012200,"Census Tract 122, Onondaga County, New York",47250,9872,
1400000US36067012300,36067012300,"Census Tract 123, Onondaga County, New York",71667,10093,
1400000US36067012400,36067012400,"Census Tract 124, Onondaga County, New York",62431,17157,
1400000US36067012500,36067012500,"Census Tract 125, Onondaga County, New York",53846,3165,
1400000US36067012600,36067012600,"Census Tract 126, Onondaga County, New York",70954,3576,
1400000US36067012700,36067012700,"Census Tract 127, Onondaga County, New York",49213,6465,
1400000US36067012800,36067012800,"Census Tract 128, Onondaga County, New York",61556,6250,
1400000US36067012900,36067012900,"Census Tract 129, Onondaga County, New York",35664,4283,
1400000US36067013000,36067013000,"Census Tract 130, Onondaga County, New York",46215,4784,
1400000US36067013100,36067013100,"Census Tract 131, Onondaga County, New York",67419,7342,
1400000US36067013200,36067013200,"Census Tract 132, Onondaga County, New York",68235,9275,
1400000US36067013300,36067013300,"Census Tract 133, Onondaga County, New York",60909,7578,
1400000US36067013400,36067013400,"Census Tract 134, Onondaga County, New York",68070,13434,
1400000US36067013500,36067013500,"Census Tract 135, Onondaga County, New York",59068,3704,
1400000US36067013600,36067013600,"Census Tract 136, Onondaga County, New York",54864,5121,
1400000US36067013701,36067013701,"Census Tract 137.01, Onondaga County, New York",40808,3960,
1400000US36067013800,36067013800,"Census Tract 138, Onondaga County, New York",58375,9600,
1400000US36067013900,36067013900,"Census Tract 139, Onondaga County, New York",43804,3511,
1400000US36067014000,36067014000,"Census Tract 140, Onondaga County, New York",49970,8698,
1400000US36067014200,36067014200,"Census Tract 142, Onondaga County, New York",43245,5934,
1400000US36067014300,36067014300,"Census Tract 143, Onondaga County, New York",27114,11189,
1400000US36067014400,36067014400,"Census Tract 144, Onondaga County, New York",45168,4501,
1400000US36067014500,36067014500,"Census Tract 145, Onondaga County, New York",52548,13503,
1400000US36067014600,36067014600,"Census Tract 146, Onondaga County, New York",56406,5143,
1400000US36067014700,36067014700,"Census Tract 147, Onondaga County, New York",93792,15776,
1400000US36067014800,36067014800,"Census Tract 148, Onondaga County, New York",106330,23043,
1400000US36067014900,36067014900,"Census Tract 149, Onondaga County, New York",73229,12804,
1400000US36067015000,36067015000,"Census Tract 150, Onondaga County, New York",87639,11238,
1400000US36067015100,36067015100,"Census Tract 151, Onondaga County, New York",62018,8962,
1400000US36067015201,36067015201,"Census Tract 152.01, Onondaga County, New York",83125,11304,
1400000US36067015202,36067015202,"Census Tract 152.02, Onondaga County, New York",123281,14032,
1400000US36067015203,36067015203,"Census Tract 152.03, Onondaga County, New York",95677,14243,
1400000US36067015400,36067015400,"Census Tract 154, Onondaga County, New York",65362,8575,
1400000US36067015500,36067015500,"Census Tract 155, Onondaga County, New York",72965,6710,
1400000US36067015601,36067015601,"Census Tract 156.01, Onondaga County, New York",70810,5795,
1400000US36067015700,36067015700,"Census Tract 157, Onondaga County, New York",91974,14613,
1400000US36067015800,36067015800,"Census Tract 158, Onondaga County, New York",65318,6077,
1400000US36067016001,36067016001,"Census Tract 160.01, Onondaga County, New York",76648,12839,
1400000US36067016002,36067016002,"Census Tract 160.02, Onondaga County, New York",91563,20509,
1400000US36067016100,36067016100,"Census Tract 161, Onondaga County, New York",70833,14344,
1400000US36067016200,36067016200,"Census Tract 162, Onondaga County, New York",50769,14478,
1400000US36067016300,36067016300,"Census Tract 163, Onondaga County, New York",73267,8262,
1400000US36067016400,36067016400,"Census Tract 164, Onondaga County, New York",64424,5205,
1400000US36067016501,36067016501,"Census Tract 165.01, Onondaga County, New York",71964,18096,
1400000US36067016502,36067016502,"Census Tract 165.02, Onondaga County, New York",73631,9544,
1400000US36067016600,36067016600,"Census Tract 166, Onondaga County, New York",72891,13287,
1400000US36067016700,36067016700,"Census Tract 167, Onondaga County, New York",118571,14642,
1400000US36067016801,36067016801,"Census Tract 168.01, Onondaga County, New York",70938,12122,
1400000US36067016802,36067016802,"Census Tract 168.02, Onondaga County, New York",65702,5554,
1400000US36067016901,36067016901,"Census Tract 169.01, Onondaga County, New York",70125,5889,
1400000US36067016902,36067016902,"Census Tract 169.02, Onondaga County, New York",71188,2977,
1400000US36067940000,36067940000,"Census Tract 9400, Onondaga County, New York",-,**,
1400000US36069050101,36069050101,"Census Tract 501.01, Ontario County, New York",93400,12946,
1400000US36069050102,36069050102,"Census Tract 501.02, Ontario County, New York",73014,5295,
1400000US36069050201,36069050201,"Census Tract 502.01, Ontario County, New York",55723,4752,
1400000US36069050202,36069050202,"Census Tract 502.02, Ontario County, New York",66339,6533,
1400000US36069050301,36069050301,"Census Tract 503.01, Ontario County, New York",58409,9792,
1400000US36069050302,36069050302,"Census Tract 503.02, Ontario County, New York",52888,4392,
1400000US36069050400,36069050400,"Census Tract 504, Ontario County, New York",59986,9679,
1400000US36069050500,36069050500,"Census Tract 505, Ontario County, New York",61667,4985,
1400000US36069050601,36069050601,"Census Tract 506.01, Ontario County, New York",66913,12159,
1400000US36069050602,36069050602,"Census Tract 506.02, Ontario County, New York",51534,3725,
1400000US36069050800,36069050800,"Census Tract 508, Ontario County, New York",48913,9850,
1400000US36069050900,36069050900,"Census Tract 509, Ontario County, New York",65045,24569,
1400000US36069051000,36069051000,"Census Tract 510, Ontario County, New York",32455,5311,
1400000US36069051100,36069051100,"Census Tract 511, Ontario County, New York",40549,8950,
1400000US36069051200,36069051200,"Census Tract 512, Ontario County, New York",61130,5421,
1400000US36069051300,36069051300,"Census Tract 513, Ontario County, New York",58750,7764,
1400000US36069051400,36069051400,"Census Tract 514, Ontario County, New York",61051,4562,
1400000US36069051500,36069051500,"Census Tract 515, Ontario County, New York",57039,5250,
1400000US36069051600,36069051600,"Census Tract 516, Ontario County, New York",49549,7453,
1400000US36069051700,36069051700,"Census Tract 517, Ontario County, New York",29337,5889,
1400000US36069051800,36069051800,"Census Tract 518, Ontario County, New York",33640,5654,
1400000US36069051900,36069051900,"Census Tract 519, Ontario County, New York",46490,9435,
1400000US36069052000,36069052000,"Census Tract 520, Ontario County, New York",54666,7836,
1400000US36069052100,36069052100,"Census Tract 521, Ontario County, New York",63587,4566,
1400000US36069052200,36069052200,"Census Tract 522, Ontario County, New York",44536,4343,
1400000US36071000100,36071000100,"Census Tract 1, Orange County, New York",55069,16146,
1400000US36071000200,36071000200,"Census Tract 2, Orange County, New York",50536,13801,
1400000US36071000300,36071000300,"Census Tract 3, Orange County, New York",43537,4153,
1400000US36071000400,36071000400,"Census Tract 4, Orange County, New York",26076,4036,
1400000US36071000501,36071000501,"Census Tract 5.01, Orange County, New York",25313,9388,
1400000US36071000502,36071000502,"Census Tract 5.02, Orange County, New York",38252,3668,
1400000US36071000600,36071000600,"Census Tract 6, Orange County, New York",27056,5663,
1400000US36071001100,36071001100,"Census Tract 11, Orange County, New York",53151,11147,
1400000US36071001200,36071001200,"Census Tract 12, Orange County, New York",50000,14884,
1400000US36071001300,36071001300,"Census Tract 13, Orange County, New York",80179,16599,
1400000US36071001500,36071001500,"Census Tract 15, Orange County, New York",41916,5534,
1400000US36071001600,36071001600,"Census Tract 16, Orange County, New York",62533,6443,
1400000US36071002100,36071002100,"Census Tract 21, Orange County, New York",38750,10284,
1400000US36071002200,36071002200,"Census Tract 22, Orange County, New York",24507,3313,
1400000US36071002300,36071002300,"Census Tract 23, Orange County, New York",50750,9391,
1400000US36071010101,36071010101,"Census Tract 101.01, Orange County, New York",95233,4702,
1400000US36071010102,36071010102,"Census Tract 101.02, Orange County, New York",83214,32013,
1400000US36071010200,36071010200,"Census Tract 102, Orange County, New York",83523,25351,
1400000US36071010300,36071010300,"Census Tract 103, Orange County, New York",87892,5390,
1400000US36071010400,36071010400,"Census Tract 104, Orange County, New York",61595,10195,
1400000US36071010500,36071010500,"Census Tract 105, Orange County, New York",87630,15446,
1400000US36071010600,36071010600,"Census Tract 106, Orange County, New York",90532,9450,
1400000US36071010700,36071010700,"Census Tract 107, Orange County, New York",53396,9153,
1400000US36071010801,36071010801,"Census Tract 108.01, Orange County, New York",63750,16530,
1400000US36071010802,36071010802,"Census Tract 108.02, Orange County, New York",73534,10803,
1400000US36071010901,36071010901,"Census Tract 109.01, Orange County, New York",64336,26412,
1400000US36071010902,36071010902,"Census Tract 109.02, Orange County, New York",85532,8552,
1400000US36071011000,36071011000,"Census Tract 110, Orange County, New York",67656,15991,
1400000US36071011101,36071011101,"Census Tract 111.01, Orange County, New York",84476,5154,
1400000US36071011102,36071011102,"Census Tract 111.02, Orange County, New York",61419,8621,
1400000US36071011200,36071011200,"Census Tract 112, Orange County, New York",81919,10396,
1400000US36071011300,36071011300,"Census Tract 113, Orange County, New York",43520,7633,
1400000US36071011400,36071011400,"Census Tract 114, Orange County, New York",83423,9421,
1400000US36071011500,36071011500,"Census Tract 115, Orange County, New York",80305,9640,
1400000US36071011601,36071011601,"Census Tract 116.01, Orange County, New York",50063,10099,
1400000US36071011602,36071011602,"Census Tract 116.02, Orange County, New York",46506,6977,
1400000US36071011701,36071011701,"Census Tract 117.01, Orange County, New York",76678,25950,
1400000US36071011702,36071011702,"Census Tract 117.02, Orange County, New York",96320,9240,
1400000US36071011801,36071011801,"Census Tract 118.01, Orange County, New York",67768,22226,
1400000US36071011802,36071011802,"Census Tract 118.02, Orange County, New York",114926,5774,
1400000US36071011900,36071011900,"Census Tract 119, Orange County, New York",92582,10940,
1400000US36071012100,36071012100,"Census Tract 121, Orange County, New York",65119,8288,
1400000US36071012200,36071012200,"Census Tract 122, Orange County, New York",95990,10889,
1400000US36071012300,36071012300,"Census Tract 123, Orange County, New York",99858,8569,
1400000US36071012601,36071012601,"Census Tract 126.01, Orange County, New York",83816,26312,
1400000US36071012602,36071012602,"Census Tract 126.02, Orange County, New York",41787,3467,
1400000US36071012700,36071012700,"Census Tract 127, Orange County, New York",54028,13679,
1400000US36071012800,36071012800,"Census Tract 128, Orange County, New York",80484,13638,
1400000US36071012900,36071012900,"Census Tract 129, Orange County, New York",86594,9352,
1400000US36071013000,36071013000,"Census Tract 130, Orange County, New York",81446,7767,
1400000US36071013100,36071013100,"Census Tract 131, Orange County, New York",83365,26559,
1400000US36071013201,36071013201,"Census Tract 132.01, Orange County, New York",91167,13547,
1400000US36071013202,36071013202,"Census Tract 132.02, Orange County, New York",77222,24686,
1400000US36071013300,36071013300,"Census Tract 133, Orange County, New York",94048,10904,
1400000US36071013400,36071013400,"Census Tract 134, Orange County, New York",70250,24774,
1400000US36071013500,36071013500,"Census Tract 135, Orange County, New York",125648,9251,
1400000US36071013600,36071013600,"Census Tract 136, Orange County, New York",98555,20078,
1400000US36071013700,36071013700,"Census Tract 137, Orange County, New York",56066,19876,
1400000US36071013800,36071013800,"Census Tract 138, Orange County, New York",78859,12665,
1400000US36071013900,36071013900,"Census Tract 139, Orange County, New York",105217,20596,
1400000US36071014101,36071014101,"Census Tract 141.01, Orange County, New York",100096,21745,
1400000US36071014102,36071014102,"Census Tract 141.02, Orange County, New York",92131,15363,
1400000US36071014201,36071014201,"Census Tract 142.01, Orange County, New York",113365,21078,
1400000US36071014202,36071014202,"Census Tract 142.02, Orange County, New York",119071,32528,
1400000US36071014301,36071014301,"Census Tract 143.01, Orange County, New York",68986,8705,
1400000US36071014302,36071014302,"Census Tract 143.02, Orange County, New York",124271,26331,
1400000US36071014400,36071014400,"Census Tract 144, Orange County, New York",82305,10245,
1400000US36071014501,36071014501,"Census Tract 145.01, Orange County, New York",87405,13152,
1400000US36071014502,36071014502,"Census Tract 145.02, Orange County, New York",87563,32248,
1400000US36071014600,36071014600,"Census Tract 146, Orange County, New York",66343,11045,
1400000US36071014700,36071014700,"Census Tract 147, Orange County, New York",94868,6188,
1400000US36071014800,36071014800,"Census Tract 148, Orange County, New York",68255,9465,
1400000US36071014900,36071014900,"Census Tract 149, Orange County, New York",93490,13697,
1400000US36071015003,36071015003,"Census Tract 150.03, Orange County, New York",15455,3104,
1400000US36071015004,36071015004,"Census Tract 150.04, Orange County, New York",22903,4116,
1400000US36071015005,36071015005,"Census Tract 150.05, Orange County, New York",39153,7596,
1400000US36071015006,36071015006,"Census Tract 150.06, Orange County, New York",24493,6243,
1400000US36071015100,36071015100,"Census Tract 151, Orange County, New York",32106,8237,
1400000US36071015200,36071015200,"Census Tract 152, Orange County, New York",90135,9724,
1400000US36073040200,36073040200,"Census Tract 402, Orleans County, New York",53846,8128,
1400000US36073040300,36073040300,"Census Tract 403, Orleans County, New York",46875,9007,
1400000US36073040400,36073040400,"Census Tract 404, Orleans County, New York",46676,7809,
1400000US36073040500,36073040500,"Census Tract 405, Orleans County, New York",28571,4834,
1400000US36073040600,36073040600,"Census Tract 406, Orleans County, New York",61719,7703,
1400000US36073040700,36073040700,"Census Tract 407, Orleans County, New York",32388,6225,
1400000US36073040801,36073040801,"Census Tract 408.01, Orleans County, New York",57747,5901,
1400000US36073040802,36073040802,"Census Tract 408.02, Orleans County, New York",44116,4844,
1400000US36073401200,36073401200,"Census Tract 4012, Orleans County, New York",53125,5797,
1400000US36073401300,36073401300,"Census Tract 4013, Orleans County, New York",56898,5254,
1400000US36073990000,36073990000,"Census Tract 9900, Orleans County, New York",-,**,
1400000US36075020100,36075020100,"Census Tract 201, Oswego County, New York",49557,3219,
1400000US36075020200,36075020200,"Census Tract 202, Oswego County, New York",41603,3186,
1400000US36075020301,36075020301,"Census Tract 203.01, Oswego County, New York",34688,13722,
1400000US36075020302,36075020302,"Census Tract 203.02, Oswego County, New York",50766,4442,
1400000US36075020400,36075020400,"Census Tract 204, Oswego County, New York",51592,6030,
1400000US36075020500,36075020500,"Census Tract 205, Oswego County, New York",49295,4093,
1400000US36075020600,36075020600,"Census Tract 206, Oswego County, New York",49360,6992,
1400000US36075020701,36075020701,"Census Tract 207.01, Oswego County, New York",53690,4305,
1400000US36075020702,36075020702,"Census Tract 207.02, Oswego County, New York",56833,15709,
1400000US36075020703,36075020703,"Census Tract 207.03, Oswego County, New York",55395,8931,
1400000US36075020800,36075020800,"Census Tract 208, Oswego County, New York",49068,5523,
1400000US36075020901,36075020901,"Census Tract 209.01, Oswego County, New York",37813,7004,
1400000US36075020902,36075020902,"Census Tract 209.02, Oswego County, New York",65651,10933,
1400000US36075021000,36075021000,"Census Tract 210, Oswego County, New York",58586,7517,
1400000US36075021101,36075021101,"Census Tract 211.01, Oswego County, New York",33776,3068,
1400000US36075021102,36075021102,"Census Tract 211.02, Oswego County, New York",23430,4535,
1400000US36075021103,36075021103,"Census Tract 211.03, Oswego County, New York",51958,12434,
1400000US36075021104,36075021104,"Census Tract 211.04, Oswego County, New York",33644,3649,
1400000US36075021200,36075021200,"Census Tract 212, Oswego County, New York",50239,8233,
1400000US36075021300,36075021300,"Census Tract 213, Oswego County, New York",46786,6517,
1400000US36075021401,36075021401,"Census Tract 214.01, Oswego County, New York",72518,10356,
1400000US36075021402,36075021402,"Census Tract 214.02, Oswego County, New York",69286,10856,
1400000US36075021501,36075021501,"Census Tract 215.01, Oswego County, New York",53333,7299,
1400000US36075021502,36075021502,"Census Tract 215.02, Oswego County, New York",50144,10242,
1400000US36075021601,36075021601,"Census Tract 216.01, Oswego County, New York",31322,6768,
1400000US36075021602,36075021602,"Census Tract 216.02, Oswego County, New York",38843,13859,
1400000US36075021603,36075021603,"Census Tract 216.03, Oswego County, New York",55559,8517,
1400000US36075021604,36075021604,"Census Tract 216.04, Oswego County, New York",32242,4255,
1400000US36075021605,36075021605,"Census Tract 216.05, Oswego County, New York",40308,6393,
1400000US36075990000,36075990000,"Census Tract 9900, Oswego County, New York",-,**,
1400000US36077590100,36077590100,"Census Tract 5901, Otsego County, New York",52961,5146,
1400000US36077590201,36077590201,"Census Tract 5902.01, Otsego County, New York",49152,10161,
1400000US36077590202,36077590202,"Census Tract 5902.02, Otsego County, New York",51750,8674,
1400000US36077590300,36077590300,"Census Tract 5903, Otsego County, New York",44583,5444,
1400000US36077590400,36077590400,"Census Tract 5904, Otsego County, New York",51452,2189,
1400000US36077590500,36077590500,"Census Tract 5905, Otsego County, New York",49743,9592,
1400000US36077590600,36077590600,"Census Tract 5906, Otsego County, New York",47750,5995,
1400000US36077590700,36077590700,"Census Tract 5907, Otsego County, New York",50060,4955,
1400000US36077590800,36077590800,"Census Tract 5908, Otsego County, New York",55938,13588,
1400000US36077590900,36077590900,"Census Tract 5909, Otsego County, New York",36838,18227,
1400000US36077591000,36077591000,"Census Tract 5910, Otsego County, New York",42386,8406,
1400000US36077591100,36077591100,"Census Tract 5911, Otsego County, New York",28333,8369,
1400000US36077591200,36077591200,"Census Tract 5912, Otsego County, New York",47639,13538,
1400000US36077591300,36077591300,"Census Tract 5913, Otsego County, New York",98362,25468,
1400000US36077591400,36077591400,"Census Tract 5914, Otsego County, New York",47982,6183,
1400000US36077591500,36077591500,"Census Tract 5915, Otsego County, New York",50143,3309,
1400000US36077591600,36077591600,"Census Tract 5916, Otsego County, New York",45094,5826,
1400000US36079010100,36079010100,"Census Tract 101, Putnam County, New York",83363,7695,
1400000US36079010200,36079010200,"Census Tract 102, Putnam County, New York",100265,9099,
1400000US36079010300,36079010300,"Census Tract 103, Putnam County, New York",78382,9699,
1400000US36079010400,36079010400,"Census Tract 104, Putnam County, New York",82417,25994,
1400000US36079010500,36079010500,"Census Tract 105, Putnam County, New York",110513,29065,
1400000US36079010600,36079010600,"Census Tract 106, Putnam County, New York",104688,15916,
1400000US36079010700,36079010700,"Census Tract 107, Putnam County, New York",72024,10633,
1400000US36079010800,36079010800,"Census Tract 108, Putnam County, New York",106853,12292,
1400000US36079010900,36079010900,"Census Tract 109, Putnam County, New York",91823,18709,
1400000US36079011000,36079011000,"Census Tract 110, Putnam County, New York",103047,21472,
1400000US36079011100,36079011100,"Census Tract 111, Putnam County, New York",107404,8157,
1400000US36079011200,36079011200,"Census Tract 112, Putnam County, New York",95213,31931,
1400000US36079011300,36079011300,"Census Tract 113, Putnam County, New York",111389,17663,
1400000US36079011400,36079011400,"Census Tract 114, Putnam County, New York",106037,16217,
1400000US36079011500,36079011500,"Census Tract 115, Putnam County, New York",97540,19753,
1400000US36079011600,36079011600,"Census Tract 116, Putnam County, New York",106925,14521,
1400000US36079011700,36079011700,"Census Tract 117, Putnam County, New York",109915,19779,
1400000US36079011800,36079011800,"Census Tract 118, Putnam County, New York",77615,13137,
1400000US36079011900,36079011900,"Census Tract 119, Putnam County, New York",90000,16985,
1400000US36081000100,36081000100,"Census Tract 1, Queens County, New York",123056,13381,
1400000US36081000200,36081000200,"Census Tract 2, Queens County, New York",56750,13427,
1400000US36081000400,36081000400,"Census Tract 4, Queens County, New York",60938,10856,
1400000US36081000600,36081000600,"Census Tract 6, Queens County, New York",59000,11855,
1400000US36081000700,36081000700,"Census Tract 7, Queens County, New York",77475,13696,
1400000US36081000800,36081000800,"Census Tract 8, Queens County, New York",61159,10613,
1400000US36081001000,36081001000,"Census Tract 10, Queens County, New York",63102,13643,
1400000US36081001200,36081001200,"Census Tract 12, Queens County, New York",64808,15533,
1400000US36081001400,36081001400,"Census Tract 14, Queens County, New York",68571,18659,
1400000US36081001600,36081001600,"Census Tract 16, Queens County, New York",49510,14527,
1400000US36081001800,36081001800,"Census Tract 18, Queens County, New York",58000,14848,
1400000US36081001900,36081001900,"Census Tract 19, Queens County, New York",83235,35814,
1400000US36081002000,36081002000,"Census Tract 20, Queens County, New York",74432,32450,
1400000US36081002200,36081002200,"Census Tract 22, Queens County, New York",56161,17394,
1400000US36081002400,36081002400,"Census Tract 24, Queens County, New York",81071,17220,
1400000US36081002500,36081002500,"Census Tract 25, Queens County, New York",20830,2913,
1400000US36081002600,36081002600,"Census Tract 26, Queens County, New York",92946,19760,
1400000US36081002800,36081002800,"Census Tract 28, Queens County, New York",66045,6520,
1400000US36081003000,36081003000,"Census Tract 30, Queens County, New York",48917,33464,
1400000US36081003100,36081003100,"Census Tract 31, Queens County, New York",50000,23144,
1400000US36081003200,36081003200,"Census Tract 32, Queens County, New York",75509,9397,
1400000US36081003300,36081003300,"Census Tract 33, Queens County, New York",47500,12994,
1400000US36081003400,36081003400,"Census Tract 34, Queens County, New York",75962,22876,
1400000US36081003600,36081003600,"Census Tract 36, Queens County, New York",66274,12051,
1400000US36081003700,36081003700,"Census Tract 37, Queens County, New York",-,**,
1400000US36081003800,36081003800,"Census Tract 38, Queens County, New York",49010,18016,
1400000US36081003900,36081003900,"Census Tract 39, Queens County, New York",41553,13366,
1400000US36081004001,36081004001,"Census Tract 40.01, Queens County, New York",60385,16875,
1400000US36081004002,36081004002,"Census Tract 40.02, Queens County, New York",52721,32536,
1400000US36081004200,36081004200,"Census Tract 42, Queens County, New York",57835,12936,
1400000US36081004300,36081004300,"Census Tract 43, Queens County, New York",16154,8798,
1400000US36081004401,36081004401,"Census Tract 44.01, Queens County, New York",48689,9944,
1400000US36081004500,36081004500,"Census Tract 45, Queens County, New York",63261,11156,
1400000US36081004700,36081004700,"Census Tract 47, Queens County, New York",26023,5153,
1400000US36081005000,36081005000,"Census Tract 50, Queens County, New York",-,**,
1400000US36081005100,36081005100,"Census Tract 51, Queens County, New York",44464,4277,
1400000US36081005200,36081005200,"Census Tract 52, Queens County, New York",57656,13744,
1400000US36081005300,36081005300,"Census Tract 53, Queens County, New York",50881,9538,
1400000US36081005400,36081005400,"Census Tract 54, Queens County, New York",59208,8977,
1400000US36081005500,36081005500,"Census Tract 55, Queens County, New York",57981,10760,
1400000US36081005700,36081005700,"Census Tract 57, Queens County, New York",52346,7064,
1400000US36081005800,36081005800,"Census Tract 58, Queens County, New York",66414,4891,
1400000US36081005900,36081005900,"Census Tract 59, Queens County, New York",62008,15201,
1400000US36081006100,36081006100,"Census Tract 61, Queens County, New York",59401,11243,
1400000US36081006201,36081006201,"Census Tract 62.01, Queens County, New York",54022,9617,
1400000US36081006202,36081006202,"Census Tract 62.02, Queens County, New York",56046,10527,
1400000US36081006300,36081006300,"Census Tract 63, Queens County, New York",53610,8964,
1400000US36081006501,36081006501,"Census Tract 65.01, Queens County, New York",57341,5720,
1400000US36081006502,36081006502,"Census Tract 65.02, Queens County, New York",56123,11222,
1400000US36081006900,36081006900,"Census Tract 69, Queens County, New York",46926,10340,
1400000US36081007100,36081007100,"Census Tract 71, Queens County, New York",56677,9912,
1400000US36081007300,36081007300,"Census Tract 73, Queens County, New York",65112,7419,
1400000US36081007500,36081007500,"Census Tract 75, Queens County, New York",45933,15013,
1400000US36081007700,36081007700,"Census Tract 77, Queens County, New York",78523,24784,
1400000US36081007900,36081007900,"Census Tract 79, Queens County, New York",38301,8409,
1400000US36081008100,36081008100,"Census Tract 81, Queens County, New York",52228,14679,
1400000US36081008300,36081008300,"Census Tract 83, Queens County, New York",47692,7740,
1400000US36081008500,36081008500,"Census Tract 85, Queens County, New York",31701,14929,
1400000US36081008600,36081008600,"Census Tract 86, Queens County, New York",71316,12505,
1400000US36081008700,36081008700,"Census Tract 87, Queens County, New York",23807,4058,
1400000US36081008800,36081008800,"Census Tract 88, Queens County, New York",81598,8210,
1400000US36081009100,36081009100,"Census Tract 91, Queens County, New York",62917,13516,
1400000US36081009400,36081009400,"Census Tract 94, Queens County, New York",54522,13226,
1400000US36081009500,36081009500,"Census Tract 95, Queens County, New York",61875,5155,
1400000US36081009600,36081009600,"Census Tract 96, Queens County, New York",53286,13850,
1400000US36081009700,36081009700,"Census Tract 97, Queens County, New York",71103,12723,
1400000US36081009800,36081009800,"Census Tract 98, Queens County, New York",65833,16366,
1400000US36081009900,36081009900,"Census Tract 99, Queens County, New York",-,**,
1400000US36081010000,36081010000,"Census Tract 100, Queens County, New York",80096,22207,
1400000US36081010100,36081010100,"Census Tract 101, Queens County, New York",54313,7489,
1400000US36081010200,36081010200,"Census Tract 102, Queens County, New York",62105,7763,
1400000US36081010300,36081010300,"Census Tract 103, Queens County, New York",51586,5710,
1400000US36081010400,36081010400,"Census Tract 104, Queens County, New York",55375,22672,
